Township,Date,Temp-Min,Temp-Max
T070R22W5,2011-10-02,3.66,7.53
T070R22W5,2011-10-03,5.45,14.46
T070R22W5,2011-10-04,5.62,10.19
T070R22W5,2011-10-05,5.60,8.44
T070R22W5,2011-10-06,4.39,8.78
T070R22W5,2011-10-07,1.91,12.77
T070R22W5,2011-10-08,-1.21,12.90
T070R22W5,2011-10-09,1.58,15.46
T070R22W5,2011-10-10,-1.35,13.57
T070R22W5,2011-10-11,2.82,13.51
T070R22W5,2011-10-12,1.46,11.04
T070R22W5,2011-10-13,4.01,7.56
T070R22W5,2011-10-14,-3.65,10.41
T070R22W5,2011-10-15,-2.78,9.21
T070R22W5,2011-10-16,-5.29,10.72
T070R22W5,2011-10-17,-2.04,13.22
T070R22W5,2011-10-18,1.46,18.20
T070R22W5,2011-10-19,4.33,13.39
T070R22W5,2011-10-20,-0.50,8.24
T070R22W5,2011-10-21,-3.93,6.55
T070R22W5,2011-10-22,0.98,10.92
T070R22W5,2011-10-23,-1.36,9.95
T070R22W5,2011-10-24,-2.42,8.93
T070R22W5,2011-10-25,-3.10,7.53
T070R22W5,2011-10-26,-4.08,7.59
T070R22W5,2011-10-27,-2.70,7.37
T070R22W5,2011-10-28,-4.02,5.59
T070R22W5,2011-10-29,-0.48,8.74
T070R22W5,2011-10-30,0.68,13.54
T070R22W5,2011-10-31,-3.01,7.85
T070R22W5,2011-11-01,-3.76,7.24
T070R22W5,2011-11-02,-1.72,9.52
T070R22W5,2011-11-03,-12.13,3.97
T070R22W5,2011-11-04,-15.84,-0.58
T070R22W5,2011-11-05,-10.14,3.00
T070R22W5,2011-11-06,-10.48,3.81
T070R22W5,2011-11-07,-5.90,7.60
T070R22W5,2011-11-08,-4.78,4.81
T070R22W5,2011-11-09,-8.54,2.08
T070R22W5,2011-11-10,-0.23,7.87
T070R22W5,2011-11-11,-3.46,3.60
T070R22W5,2011-11-12,-4.56,1.06
T070R22W5,2011-11-13,-2.43,1.96
T070R22W5,2011-11-14,-10.69,-1.02
T070R22W5,2011-11-15,-13.31,-3.56
T070R22W5,2011-11-16,-13.80,-4.51
T070R22W5,2011-11-17,-15.63,-7.08
T070R22W5,2011-11-18,-18.10,-15.61
T070R22W5,2011-11-19,-22.01,-15.81
T070R22W5,2011-11-20,-25.43,-15.48
T070R22W5,2011-11-21,-20.75,-6.65
T070R22W5,2011-11-22,-13.59,0.49
T070R22W5,2011-11-23,-11.72,-0.70
T070R22W5,2011-11-24,-12.85,-3.29
T070R22W5,2011-11-25,-9.56,-0.21
T070R22W5,2011-11-26,-9.58,4.18
T070R22W5,2011-11-27,-6.31,5.67
T070R22W5,2011-11-28,-11.00,0.02
T070R22W5,2011-11-29,-3.33,2.26
T070R22W5,2011-11-30,-7.60,-1.14
T070R22W5,2011-12-01,-7.51,5.64
T070R22W5,2011-12-02,-5.62,1.98
T070R22W5,2011-12-03,-6.26,-0.10
T070R22W5,2011-12-04,-11.69,-4.15
T070R22W5,2011-12-05,-8.78,8.10
T070R22W5,2011-12-06,-5.90,8.16
T070R22W5,2011-12-07,-17.46,-5.84
T070R22W5,2011-12-08,-18.03,-7.45
T070R22W5,2011-12-09,-8.10,5.86
T070R22W5,2011-12-10,-4.03,2.73
T070R22W5,2011-12-11,-11.64,-4.07
T070R22W5,2011-12-12,-15.09,-5.35
T070R22W5,2011-12-13,-4.51,-0.08
T070R22W5,2011-12-14,-13.24,-2.91
T070R22W5,2011-12-15,-13.74,-8.37
T070R22W5,2011-12-16,-9.16,-1.10
T070R22W5,2011-12-17,-3.57,3.21
T070R22W5,2011-12-18,-9.79,-0.27
T070R22W5,2011-12-19,-9.66,4.58
T070R22W5,2011-12-20,-2.94,5.15
T070R22W5,2011-12-21,-7.15,-2.84
T070R22W5,2011-12-22,-6.07,2.90
T070R22W5,2011-12-23,-4.50,5.21
T070R22W5,2011-12-24,-0.33,3.85
T070R22W5,2011-12-25,0.20,5.00
T070R22W5,2011-12-26,-3.36,2.78
T070R22W5,2011-12-27,-9.08,1.87
T070R22W5,2011-12-28,-9.06,-2.49
T070R22W5,2011-12-29,-6.64,2.87
T070R22W5,2011-12-30,-9.30,-2.61
T070R22W5,2011-12-31,-11.48,-4.37
T070R22W5,2012-01-01,-16.29,-3.99
T070R22W5,2012-01-02,-4.55,2.62
T070R22W5,2012-01-03,-2.15,2.65
T070R22W5,2012-01-04,0.74,7.42
T070R22W5,2012-01-05,-1.30,4.05
T070R22W5,2012-01-06,-6.97,0.27
T070R22W5,2012-01-07,-9.70,0.90
T070R22W5,2012-01-08,-0.33,7.48
T070R22W5,2012-01-09,0.43,8.84
T070R22W5,2012-01-10,-16.00,0.65
T070R22W5,2012-01-11,-16.31,-1.46
T070R22W5,2012-01-12,-8.35,0.96
T070R22W5,2012-01-13,-6.09,1.88
T070R22W5,2012-01-14,-19.64,-4.04
T070R22W5,2012-01-15,-24.73,-19.69
T070R22W5,2012-01-16,-33.30,-24.65
T070R22W5,2012-01-17,-38.80,-29.89
T070R22W5,2012-01-18,-36.36,-22.94
T070R22W5,2012-01-19,-28.96,-19.38
T070R22W5,2012-01-20,-29.07,-17.48
T070R22W5,2012-01-21,-17.68,-14.39
T070R22W5,2012-01-22,-18.01,-3.26
T070R22W5,2012-01-23,-7.07,2.45
T070R22W5,2012-01-24,-8.91,2.39
T070R22W5,2012-01-25,-4.29,2.66
T070R22W5,2012-01-26,-12.76,-0.44
T070R22W5,2012-01-27,-7.80,0.64
T070R22W5,2012-01-28,-8.99,-2.98
T070R22W5,2012-01-29,-3.21,4.41
T070R22W5,2012-01-30,-2.93,6.46
T070R22W5,2012-01-31,-5.52,6.28
T070R22W5,2012-02-01,-5.48,4.18
T070R22W5,2012-02-02,-10.48,1.03
T070R22W5,2012-02-03,-4.50,8.56
T070R22W5,2012-02-04,-4.43,5.20
T070R22W5,2012-02-05,-9.44,-0.12
T070R22W5,2012-02-06,-13.10,-1.28
T070R22W5,2012-02-07,-13.56,-1.50
T070R22W5,2012-02-08,-16.32,-3.19
T070R22W5,2012-02-09,-18.75,-4.04
T070R22W5,2012-02-10,-17.07,-5.29
T070R22W5,2012-02-11,-18.61,-5.05
T070R22W5,2012-02-12,-9.86,7.64
T070R22W5,2012-02-13,-7.78,0.93
T070R22W5,2012-02-14,-11.91,0.42
T070R22W5,2012-02-15,-12.71,2.04
T070R22W5,2012-02-16,-13.52,1.61
T070R22W5,2012-02-17,-9.32,3.66
T070R22W5,2012-02-18,-12.12,-1.68
T070R22W5,2012-02-19,-10.72,0.21
T070R22W5,2012-02-20,-12.70,0.59
T070R22W5,2012-02-21,-5.05,5.35
T070R22W5,2012-02-22,-3.95,3.41
T070R22W5,2012-02-23,-7.02,0.20
T070R22W5,2012-02-24,-11.06,-3.21
T070R22W5,2012-02-25,-13.09,-8.48
T070R22W5,2012-02-26,-18.08,-10.42
T070R22W5,2012-02-27,-18.30,-1.94
T070R22W5,2012-02-28,-11.18,1.30
T070R22W5,2012-02-29,-13.59,-7.04
T070R22W5,2012-03-01,-16.48,-5.37
T070R22W5,2012-03-02,-19.17,2.70
T070R22W5,2012-03-03,-5.73,3.93
T070R22W5,2012-03-04,-5.52,1.51
T070R22W5,2012-03-05,-13.64,-2.64
T070R22W5,2012-03-06,-16.83,-1.86
T070R22W5,2012-03-07,-8.79,5.57
T070R22W5,2012-03-08,-4.36,6.59
T070R22W5,2012-03-09,2.10,9.40
T070R22W5,2012-03-10,-4.13,4.29
T070R22W5,2012-03-11,-3.77,5.24
T070R22W5,2012-03-12,-6.01,6.21
T070R22W5,2012-03-13,-11.83,-1.17
T070R22W5,2012-03-14,-16.96,5.23
T070R22W5,2012-03-15,-8.43,6.17
T070R22W5,2012-03-16,-2.48,7.87
T070R22W5,2012-03-17,-7.67,2.17
T070R22W5,2012-03-18,-10.97,0.61
T070R22W5,2012-03-19,-13.75,-2.04
T070R22W5,2012-03-20,-10.45,-5.77
T070R22W5,2012-03-21,-14.32,2.33
T070R22W5,2012-03-22,-12.75,-3.90
T070R22W5,2012-03-23,-10.03,0.03
T070R22W5,2012-03-24,-14.73,8.05
T070R22W5,2012-03-25,-10.12,10.94
T070R22W5,2012-03-26,-8.28,5.96
T070R22W5,2012-03-27,-4.76,7.74
T070R22W5,2012-03-28,-0.45,8.50
T070R22W5,2012-03-29,-0.31,11.47
T070R22W5,2012-03-30,-1.54,8.46
T070R22W5,2012-03-31,-2.83,7.83
T070R22W5,2012-04-01,-2.77,5.96
T070R22W5,2012-04-02,-3.53,11.18
T070R22W5,2012-04-03,2.18,15.73
T070R22W5,2012-04-04,-1.17,7.78
T070R22W5,2012-04-05,-3.74,1.39
T070R22W5,2012-04-06,-4.17,5.73
T070R22W5,2012-04-07,-4.05,9.26
T070R22W5,2012-04-08,-4.07,8.20
T070R22W5,2012-04-09,-4.72,10.84
T070R22W5,2012-04-10,-2.00,11.76
T070R22W5,2012-04-11,0.02,14.49
T070R22W5,2012-04-12,-0.08,12.22
T070R22W5,2012-04-13,-1.96,3.26
T070R22W5,2012-04-14,-5.88,-1.96
T070R22W5,2012-04-15,-10.00,1.70
T070R22W5,2012-04-16,-6.95,3.56
T070R22W5,2012-04-17,-6.11,5.63
T070R22W5,2012-04-18,-2.65,10.66
T070R22W5,2012-04-19,-0.88,13.94
T070R22W5,2012-04-20,3.24,11.81
T070R22W5,2012-04-21,1.85,13.16
T070R22W5,2012-04-22,-0.92,13.61
T070R22W5,2012-04-23,3.92,11.70
T070R22W5,2012-04-24,3.45,12.40
T070R22W5,2012-04-25,2.34,7.19
T070R22W5,2012-04-26,2.74,5.90
T070R22W5,2012-04-27,2.85,12.57
T070R22W5,2012-04-28,-0.71,17.10
T070R22W5,2012-04-29,3.29,15.40
T070R22W5,2012-04-30,0.97,14.91
T070R22W5,2012-05-01,5.22,9.36
T070R22W5,2012-05-02,4.15,12.26
T070R22W5,2012-05-03,2.30,12.27
T070R22W5,2012-05-04,4.66,15.02
T070R22W5,2012-05-05,0.37,13.16
T070R22W5,2012-05-06,1.12,15.83
T070R22W5,2012-05-07,5.57,20.25
T070R22W5,2012-05-08,5.45,22.20
T070R22W5,2012-05-09,2.22,11.26
T070R22W5,2012-05-10,0.51,10.01
T070R22W5,2012-05-11,3.18,14.72
T070R22W5,2012-05-12,1.68,20.68
T070R22W5,2012-05-13,3.45,21.68
T070R22W5,2012-05-14,3.59,18.24
T070R22W5,2012-05-15,7.19,20.20
T070R22W5,2012-05-16,2.89,14.78
T070R22W5,2012-05-17,-3.91,10.69
T070R22W5,2012-05-18,-4.98,10.25
T070R22W5,2012-05-19,-1.11,13.49
T070R22W5,2012-05-20,-0.24,19.46
T070R22W5,2012-05-21,7.88,20.65
T070R22W5,2012-05-22,6.90,14.60
T070R22W5,2012-05-23,5.33,8.21
T070R22W5,2012-05-24,2.49,14.66
T070R22W5,2012-05-25,1.57,17.50
T070R22W5,2012-05-26,3.73,21.38
T070R22W5,2012-05-27,7.98,21.77
T070R22W5,2012-05-28,4.89,21.62
T070R22W5,2012-05-29,6.96,20.67
T070R22W5,2012-05-30,6.06,17.88
T070R22W5,2012-05-31,4.31,19.74
T070R22W5,2012-06-01,4.83,19.81
T070R22W5,2012-06-02,7.63,17.50
T070R22W5,2012-06-03,5.64,19.13
T070R22W5,2012-06-04,5.51,21.58
T070R22W5,2012-06-05,10.53,14.99
T070R22W5,2012-06-06,10.04,14.97
T070R22W5,2012-06-07,6.72,18.38
T070R22W5,2012-06-08,8.01,19.24
T070R22W5,2012-06-09,9.05,19.17
T070R22W5,2012-06-10,10.67,17.08
T070R22W5,2012-06-11,10.77,23.25
T070R22W5,2012-06-12,10.61,20.27
T070R22W5,2012-06-13,9.18,20.16
T070R22W5,2012-06-14,5.64,16.83
T070R22W5,2012-06-15,7.50,18.15
T070R22W5,2012-06-16,7.72,19.83
T070R22W5,2012-06-17,8.75,17.79
T070R22W5,2012-06-18,9.32,14.92
T070R22W5,2012-06-19,9.57,17.88
T070R22W5,2012-06-20,7.52,21.19
T070R22W5,2012-06-21,8.39,23.88
T070R22W5,2012-06-22,10.53,24.57
T070R22W5,2012-06-23,10.18,24.58
T070R22W5,2012-06-24,11.81,20.86
T070R22W5,2012-06-25,9.46,23.13
T070R22W5,2012-06-26,8.69,22.33
T070R22W5,2012-06-27,10.86,19.11
T070R22W5,2012-06-28,8.23,22.69
T070R22W5,2012-06-29,12.19,21.92
T070R22W5,2012-06-30,8.90,23.09
T070R22W5,2012-07-01,10.43,21.21
T070R22W5,2012-07-02,8.45,19.95
T070R22W5,2012-07-03,7.68,17.62
T070R22W5,2012-07-04,10.56,19.14
T070R22W5,2012-07-05,8.54,20.68
T070R22W5,2012-07-06,6.43,23.15
T070R22W5,2012-07-07,8.62,27.51
T070R22W5,2012-07-08,11.58,30.02
T070R22W5,2012-07-09,13.64,32.02
T070R22W5,2012-07-10,14.80,28.15
T070R22W5,2012-07-11,11.42,27.77
T070R22W5,2012-07-12,12.02,25.86
T070R22W5,2012-07-13,8.88,26.67
T070R22W5,2012-07-14,11.60,29.60
T070R22W5,2012-07-15,14.08,19.37
T070R22W5,2012-07-16,11.53,24.79
T070R22W5,2012-07-17,14.27,29.26
T070R22W5,2012-07-18,11.06,21.25
T070R22W5,2012-07-19,8.53,22.24
T070R22W5,2012-07-20,8.86,27.16
T070R22W5,2012-07-21,14.91,20.21
T070R22W5,2012-07-22,10.94,27.44
T070R22W5,2012-07-23,11.69,18.17
T070R22W5,2012-07-24,12.52,21.92
T070R22W5,2012-07-25,12.55,26.28
T070R22W5,2012-07-26,11.52,26.20
T070R22W5,2012-07-27,12.63,25.63
T070R22W5,2012-07-28,11.18,25.30
T070R22W5,2012-07-29,12.46,25.33
T070R22W5,2012-07-30,11.71,24.95
T070R22W5,2012-07-31,10.92,22.32
T070R22W5,2012-08-01,6.49,22.20
T070R22W5,2012-08-02,7.36,17.86
T070R22W5,2012-08-03,9.60,21.97
T070R22W5,2012-08-04,11.32,26.35
T070R22W5,2012-08-05,9.56,25.48
T070R22W5,2012-08-06,12.35,30.38
T070R22W5,2012-08-07,11.52,28.39
T070R22W5,2012-08-08,12.99,28.78
T070R22W5,2012-08-09,12.16,22.99
T070R22W5,2012-08-10,7.11,22.48
T070R22W5,2012-08-11,7.12,20.56
T070R22W5,2012-08-12,5.81,24.62
T070R22W5,2012-08-13,10.64,23.11
T070R22W5,2012-08-14,7.05,15.43
T070R22W5,2012-08-15,3.17,20.77
T070R22W5,2012-08-16,7.02,25.00
T070R22W5,2012-08-17,9.02,28.17
T070R22W5,2012-08-18,12.02,30.52
T070R22W5,2012-08-19,12.78,28.61
T070R22W5,2012-08-20,10.81,29.70
T070R22W5,2012-08-21,11.85,26.47
T070R22W5,2012-08-22,9.68,23.71
T070R22W5,2012-08-23,6.94,19.93
T070R22W5,2012-08-24,4.50,18.10
T070R22W5,2012-08-25,9.42,20.05
T070R22W5,2012-08-26,5.42,23.91
T070R22W5,2012-08-27,8.13,27.90
T070R22W5,2012-08-28,8.92,24.76
T070R22W5,2012-08-29,5.84,20.41
T070R22W5,2012-08-30,3.58,15.41
T070R22W5,2012-08-31,3.45,17.40
T070R22W5,2012-09-01,4.44,14.55
T070R22W5,2012-09-02,9.01,19.41
T070R22W5,2012-09-03,7.81,17.49
T070R22W5,2012-09-04,5.83,19.28
T070R22W5,2012-09-05,8.97,19.74
T070R22W5,2012-09-06,5.20,23.35
T070R22W5,2012-09-07,7.85,20.56
T070R22W5,2012-09-08,7.44,27.16
T070R22W5,2012-09-09,9.58,26.80
T070R22W5,2012-09-10,7.08,12.78
T070R22W5,2012-09-11,5.14,14.35
T070R22W5,2012-09-12,2.41,14.30
T070R22W5,2012-09-13,3.69,23.72
T070R22W5,2012-09-14,7.16,21.56
T070R22W5,2012-09-15,0.75,16.63
T070R22W5,2012-09-16,1.01,18.50
T070R22W5,2012-09-17,4.72,25.47
T070R22W5,2012-09-18,5.67,18.97
T070R22W5,2012-09-19,2.69,21.93
T070R22W5,2012-09-20,4.71,25.24
T070R22W5,2012-09-21,6.80,26.39
T070R22W5,2012-09-22,7.71,25.32
T070R22W5,2012-09-23,6.21,26.66
T070R22W5,2012-09-24,6.33,24.34
T070R22W5,2012-09-25,4.05,13.49
T070R22W5,2012-09-26,3.13,17.85
T070R22W5,2012-09-27,4.63,24.70
T070R22W5,2012-09-28,7.03,26.07
T070R22W5,2012-09-29,3.13,16.48
T070R22W5,2012-09-30,1.40,15.63
T070R22W5,2012-10-01,5.52,13.72
T070R22W5,2012-10-02,1.61,5.95
T070R22W5,2012-10-03,-0.82,8.08
T070R22W5,2012-10-04,-2.29,9.79
T070R22W5,2012-10-05,-3.40,12.50
T070R22W5,2012-10-06,1.48,17.94
T070R22W5,2012-10-07,4.09,15.55
T070R22W5,2012-10-08,-0.87,8.02
T070R22W5,2012-10-09,1.22,10.60
T070R22W5,2012-10-10,-6.14,1.98
T070R22W5,2012-10-11,-5.95,-0.83
T070R22W5,2012-10-12,-3.08,1.18
T070R22W5,2012-10-13,0.57,13.96
T070R22W5,2012-10-14,0.21,10.99
T070R22W5,2012-10-15,2.22,14.12
T070R22W5,2012-10-16,2.17,11.31
T070R22W5,2012-10-17,-2.38,8.35
T070R22W5,2012-10-18,-2.51,9.81
T070R22W5,2012-10-19,-0.81,5.05
T070R22W5,2012-10-20,-5.48,-0.47
T070R22W5,2012-10-21,-6.42,-4.60
T070R22W5,2012-10-22,-6.09,-2.37
T070R22W5,2012-10-23,-5.60,-2.95
T070R22W5,2012-10-24,-5.77,-2.63
T070R22W5,2012-10-25,-7.86,-2.94
T070R22W5,2012-10-26,-9.10,-4.33
T070R22W5,2012-10-27,-9.30,-3.20
T070R22W5,2012-10-28,-11.28,-4.56
T070R22W5,2012-10-29,-12.88,-11.05
T070R22W5,2012-10-30,-20.26,-9.87
T070R22W5,2012-10-31,-23.94,-5.00
T070R22W5,2012-11-01,-7.00,-4.56
T070R22W5,2012-11-02,-6.68,-0.47
T070R22W5,2012-11-03,-3.54,1.64
T070R22W5,2012-11-04,-5.08,4.04
T070R22W5,2012-11-05,1.00,7.52
T070R22W5,2012-11-06,-3.97,1.75
T070R22W5,2012-11-07,-7.33,-0.05
T070R22W5,2012-11-08,-11.25,-7.07
T070R22W5,2012-11-09,-14.45,-9.18
T070R22W5,2012-11-10,-19.45,-10.39
T070R22W5,2012-11-11,-15.13,-3.81
T070R22W5,2012-11-12,-10.43,-0.38
T070R22W5,2012-11-13,-7.87,-1.12
T070R22W5,2012-11-14,-5.95,0.83
T070R22W5,2012-11-15,-5.82,3.80
T070R22W5,2012-11-16,-5.34,2.90
T070R22W5,2012-11-17,-11.94,-3.81
T070R22W5,2012-11-18,-15.54,-7.85
T070R22W5,2012-11-19,-17.06,-14.44
T070R22W5,2012-11-20,-18.38,-15.26
T070R22W5,2012-11-21,-20.01,-15.51
T070R22W5,2012-11-22,-19.99,-10.19
T070R22W5,2012-11-23,-13.47,-7.35
T070R22W5,2012-11-24,-15.75,-10.34
T070R22W5,2012-11-25,-14.15,-9.85
T070R22W5,2012-11-26,-13.08,-10.86
T070R22W5,2012-11-27,-14.85,-7.96
T070R22W5,2012-11-28,-17.15,-13.76
T070R22W5,2012-11-29,-16.14,-13.40
T070R22W5,2012-11-30,-19.38,-14.27
T070R22W5,2012-12-01,-19.51,-15.57
T070R22W5,2012-12-02,-19.71,-15.75
T070R22W5,2012-12-03,-21.64,-13.24
T070R22W5,2012-12-04,-18.48,-10.13
T070R22W5,2012-12-05,-21.20,-14.46
T070R22W5,2012-12-06,-24.24,-16.28
T070R22W5,2012-12-07,-20.79,-15.44
T070R22W5,2012-12-08,-26.84,-18.85
T070R22W5,2012-12-09,-24.28,-3.08
T070R22W5,2012-12-10,-8.69,-0.41
T070R22W5,2012-12-11,-19.72,0.54
T070R22W5,2012-12-12,-21.78,-18.57
T070R22W5,2012-12-13,-19.62,0.79
T070R22W5,2012-12-14,-13.30,-0.74
T070R22W5,2012-12-15,-15.60,-8.36
T070R22W5,2012-12-16,-14.58,-8.13
T070R22W5,2012-12-17,-19.71,-12.35
T070R22W5,2012-12-18,-21.47,-16.19
T070R22W5,2012-12-19,-21.11,-14.40
T070R22W5,2012-12-20,-21.27,-15.33
T070R22W5,2012-12-21,-33.26,-19.98
T070R22W5,2012-12-22,-30.59,-18.99
T070R22W5,2012-12-23,-19.89,-18.07
T070R22W5,2012-12-24,-25.31,-17.17
T070R22W5,2012-12-25,-28.44,-20.64
T070R22W5,2012-12-26,-30.86,-21.57
T070R22W5,2012-12-27,-34.67,-21.53
T070R22W5,2012-12-28,-23.19,-2.78
T070R22W5,2012-12-29,-9.50,-2.25
T070R22W5,2012-12-30,-15.28,-6.61
T070R22W5,2012-12-31,-14.19,0.71
T070R22W5,2013-01-01,-8.86,-0.20
T070R22W5,2013-01-02,-10.30,-0.36
T070R22W5,2013-01-03,-8.30,3.21
T070R22W5,2013-01-04,-13.09,-1.77
T070R22W5,2013-01-05,-10.46,-4.06
T070R22W5,2013-01-06,-9.08,0.92
T070R22W5,2013-01-07,-12.50,-2.21
T070R22W5,2013-01-08,-9.77,-0.55
T070R22W5,2013-01-09,-14.68,-6.15
T070R22W5,2013-01-10,-19.64,-11.56
T070R22W5,2013-01-11,-22.05,-13.50
T070R22W5,2013-01-12,-17.39,-9.84
T070R22W5,2013-01-13,-15.61,-9.13
T070R22W5,2013-01-14,-11.44,4.82
T070R22W5,2013-01-15,4.71,7.81
T070R22W5,2013-01-16,-3.98,5.07
T070R22W5,2013-01-17,-3.58,6.01
T070R22W5,2013-01-18,-11.70,5.50
T070R22W5,2013-01-19,-23.74,-10.73
T070R22W5,2013-01-20,-25.92,-15.87
T070R22W5,2013-01-21,-16.54,-11.81
T070R22W5,2013-01-22,-15.95,-13.69
T070R22W5,2013-01-23,-16.79,-10.13
T070R22W5,2013-01-24,-15.76,-5.90
T070R22W5,2013-01-25,-7.77,2.66
T070R22W5,2013-01-26,-10.27,-3.35
T070R22W5,2013-01-27,-15.67,0.39
T070R22W5,2013-01-28,-29.37,-15.50
T070R22W5,2013-01-29,-33.20,-23.76
T070R22W5,2013-01-30,-26.69,-19.21
T070R22W5,2013-01-31,-20.52,-4.72
T070R22W5,2013-02-01,-10.47,5.38
T070R22W5,2013-02-02,-4.26,2.41
T070R22W5,2013-02-03,-4.47,5.56
T070R22W5,2013-02-04,-7.74,2.73
T070R22W5,2013-02-05,-11.00,-1.74
T070R22W5,2013-02-06,-12.39,-1.48
T070R22W5,2013-02-07,-12.21,-3.55
T070R22W5,2013-02-08,-7.42,3.91
T070R22W5,2013-02-09,-5.32,2.35
T070R22W5,2013-02-10,-10.66,6.16
T070R22W5,2013-02-11,-0.30,5.25
T070R22W5,2013-02-12,-1.56,4.50
T070R22W5,2013-02-13,-10.47,2.50
T070R22W5,2013-02-14,-12.74,0.37
T070R22W5,2013-02-15,-6.02,7.52
T070R22W5,2013-02-16,-3.07,6.46
T070R22W5,2013-02-17,-11.94,-0.01
T070R22W5,2013-02-18,-12.27,-2.04
T070R22W5,2013-02-19,-9.36,-1.57
T070R22W5,2013-02-20,-11.64,-0.65
T070R22W5,2013-02-21,-6.77,3.84
T070R22W5,2013-02-22,-8.50,0.94
T070R22W5,2013-02-23,-9.39,-0.25
T070R22W5,2013-02-24,-8.67,5.35
T070R22W5,2013-02-25,-5.49,1.45
T070R22W5,2013-02-26,-6.18,2.74
T070R22W5,2013-02-27,-6.03,5.51
T070R22W5,2013-02-28,-5.02,7.36
T070R22W5,2013-03-01,-2.71,4.53
T070R22W5,2013-03-02,-4.31,4.25
T070R22W5,2013-03-03,-5.81,-0.69
T070R22W5,2013-03-04,-10.63,3.46
T070R22W5,2013-03-05,-13.03,0.96
T070R22W5,2013-03-06,-15.15,-6.73
T070R22W5,2013-03-07,-13.74,-0.16
T070R22W5,2013-03-08,-13.66,3.34
T070R22W5,2013-03-09,-11.59,6.44
T070R22W5,2013-03-10,-2.51,3.70
T070R22W5,2013-03-11,-6.41,2.96
T070R22W5,2013-03-12,-11.62,3.30
T070R22W5,2013-03-13,-17.47,-9.96
T070R22W5,2013-03-14,-18.06,-12.87
T070R22W5,2013-03-15,-16.75,-12.77
T070R22W5,2013-03-16,-16.61,-6.60
T070R22W5,2013-03-17,-21.27,-8.26
T070R22W5,2013-03-18,-17.94,-6.04
T070R22W5,2013-03-19,-16.82,3.16
T070R22W5,2013-03-20,-8.83,2.08
T070R22W5,2013-03-21,-15.08,-3.99
T070R22W5,2013-03-22,-20.89,-4.40
T070R22W5,2013-03-23,-21.95,1.88
T070R22W5,2013-03-24,-14.65,2.98
T070R22W5,2013-03-25,-12.16,7.04
T070R22W5,2013-03-26,-7.20,10.76
T070R22W5,2013-03-27,-4.11,8.31
T070R22W5,2013-03-28,-7.34,9.25
T070R22W5,2013-03-29,-5.41,9.01
T070R22W5,2013-03-30,-6.60,10.16
T070R22W5,2013-03-31,-1.08,8.76
T070R22W5,2013-04-01,-6.28,8.57
T070R22W5,2013-04-02,-1.08,10.82
T070R22W5,2013-04-03,-6.99,2.34
T070R22W5,2013-04-04,-10.09,6.64
T070R22W5,2013-04-05,-14.52,-9.57
T070R22W5,2013-04-06,-10.88,-2.40
T070R22W5,2013-04-07,-6.93,-0.15
T070R22W5,2013-04-08,-12.71,1.73
T070R22W5,2013-04-09,-9.92,5.68
T070R22W5,2013-04-10,0.15,8.45
T070R22W5,2013-04-11,-2.20,4.10
T070R22W5,2013-04-12,-6.95,4.40
T070R22W5,2013-04-13,-1.97,2.80
T070R22W5,2013-04-14,-2.66,2.95
T070R22W5,2013-04-15,-3.98,3.85
T070R22W5,2013-04-16,-4.11,10.20
T070R22W5,2013-04-17,-4.92,8.09
T070R22W5,2013-04-18,-0.09,4.91
T070R22W5,2013-04-19,-0.31,8.54
T070R22W5,2013-04-20,-6.06,0.12
T070R22W5,2013-04-21,-8.71,2.03
T070R22W5,2013-04-22,-5.91,7.31
T070R22W5,2013-04-23,-3.29,7.22
T070R22W5,2013-04-24,-2.15,9.35
T070R22W5,2013-04-25,2.80,13.24
T070R22W5,2013-04-26,6.66,15.66
T070R22W5,2013-04-27,-0.10,12.99
T070R22W5,2013-04-28,-2.99,9.27
T070R22W5,2013-04-29,-7.37,4.58
T070R22W5,2013-04-30,-9.18,1.65
T070R22W5,2013-05-01,-3.88,11.44
T070R22W5,2013-05-02,5.42,15.89
T070R22W5,2013-05-03,4.46,17.23
T070R22W5,2013-05-04,2.71,22.60
T070R22W5,2013-05-05,8.31,27.31
T070R22W5,2013-05-06,5.52,29.10
T070R22W5,2013-05-07,-0.78,15.97
T070R22W5,2013-05-08,4.01,21.46
T070R22W5,2013-05-09,2.44,20.66
T070R22W5,2013-05-10,2.89,16.70
T070R22W5,2013-05-11,6.57,25.74
T070R22W5,2013-05-12,11.13,24.76
T070R22W5,2013-05-13,7.73,19.40
T070R22W5,2013-05-14,4.54,18.89
T070R22W5,2013-05-15,4.92,16.88
T070R22W5,2013-05-16,3.84,19.65
T070R22W5,2013-05-17,5.37,21.93
T070R22W5,2013-05-18,6.73,23.67
T070R22W5,2013-05-19,5.11,19.21
T070R22W5,2013-05-20,1.41,19.45
T070R22W5,2013-05-21,5.62,23.28
T070R22W5,2013-05-22,3.38,23.08
T070R22W5,2013-05-23,9.40,23.04
T070R22W5,2013-05-24,7.87,18.53
T070R22W5,2013-05-25,6.48,14.47
T070R22W5,2013-05-26,5.41,13.22
T070R22W5,2013-05-27,2.71,19.66
T070R22W5,2013-05-28,5.23,19.88
T070R22W5,2013-05-29,6.32,17.83
T070R22W5,2013-05-30,9.59,19.76
T070R22W5,2013-05-31,8.71,16.24
T070R22W5,2013-06-01,8.48,19.04
T070R22W5,2013-06-02,8.59,17.64
