Township,Date,Air Temp. Avg. (°C),Air Temp. Min. (°C),Air Temp. Max. (°C),Precip. (mm),Precip. Accumulated (mm),Relative Humidity Avg. (%),Modelled Snow Water Equiv. (mm),Incoming Solar Rad. Total (MJ/m2),Wind Speed 10 m Avg. (km/h)
T070R22W5,2012-09-10,9.93,7.08,12.78,4.63,821.02,65.53,0.00,8.90,21.42
T070R22W5,2012-09-11,9.745,5.14,14.35,0.00,821.02,51.28,0.00,15.93,26.55
T070R22W5,2012-09-12,8.355,2.41,14.30,0.10,821.12,60.69,0.00,10.23,17.01
T070R22W5,2012-09-13,13.705,3.69,23.72,0.00,821.12,63.39,0.00,16.70,14.25
T070R22W5,2012-09-14,14.36,7.16,21.56,0.00,821.12,50.83,0.00,14.86,20.89
T070R22W5,2012-09-15,8.69,0.75,16.63,0.00,821.12,56.79,0.00,15.04,7.09
T070R22W5,2012-09-16,9.755,1.01,18.50,0.00,821.12,64.25,0.00,15.88,10.00
T070R22W5,2012-09-17,15.095,4.72,25.47,0.00,821.12,45.63,0.00,16.04,16.82
T070R22W5,2012-09-18,12.32,5.67,18.97,0.00,821.12,40.42,0.00,15.32,16.15
T070R22W5,2012-09-19,12.31,2.69,21.93,0.00,821.12,56.41,0.00,13.48,13.84
T070R22W5,2012-09-20,14.975,4.71,25.24,0.00,821.12,57.67,0.00,15.06,9.89
T070R22W5,2012-09-21,16.595,6.80,26.39,0.00,821.12,58.18,0.00,14.82,12.85
T070R22W5,2012-09-22,16.515,7.71,25.32,0.00,821.12,62.28,0.00,13.54,8.63
T070R22W5,2012-09-23,16.435,6.21,26.66,0.00,821.12,67.71,0.00,13.72,7.15
T070R22W5,2012-09-24,15.335,6.33,24.34,0.00,821.12,67.45,0.00,11.21,8.83
T070R22W5,2012-09-25,8.77,4.05,13.49,4.63,825.75,86.19,0.00,4.59,10.24
T070R22W5,2012-09-26,10.49,3.13,17.85,0.30,826.05,79.80,0.00,11.66,12.51
T070R22W5,2012-09-27,14.665,4.63,24.70,0.10,826.15,62.52,0.00,13.51,17.28
T070R22W5,2012-09-28,16.55,7.03,26.07,0.10,826.25,52.87,0.00,11.24,14.39
T070R22W5,2012-09-29,9.805,3.13,16.48,0.10,826.35,52.76,0.00,9.74,16.31
T070R22W5,2012-09-30,8.515,1.40,15.63,0.00,826.35,51.54,0.00,12.36,17.19
T070R22W5,2012-10-01,9.62,5.52,13.72,11.59,837.94,87.17,0.00,3.52,17.04
T070R22W5,2012-10-02,3.78,1.61,5.95,5.90,843.84,93.69,0.00,3.47,18.27
T070R22W5,2012-10-03,3.63,-0.82,8.08,0.61,844.45,82.93,0.00,8.71,10.77
T070R22W5,2012-10-04,3.75,-2.29,9.79,0.00,844.45,76.37,0.00,10.75,9.13
T070R22W5,2012-10-05,4.55,-3.40,12.50,0.00,844.45,71.78,0.00,11.30,12.50
T070R22W5,2012-10-06,9.71,1.48,17.94,0.00,844.45,71.04,0.00,10.81,11.38
T070R22W5,2012-10-07,9.82,4.09,15.55,0.00,844.45,62.95,0.00,7.13,18.45
T070R22W5,2012-10-08,3.575,-0.87,8.02,0.00,844.45,79.46,0.00,4.77,7.54
T070R22W5,2012-10-09,5.91,1.22,10.60,6.40,850.85,89.87,0.00,4.62,11.38
T070R22W5,2012-10-10,-2.08,-6.14,1.98,1.83,852.68,92.01,1.79,6.24,19.12
T070R22W5,2012-10-11,-3.39,-5.95,-0.83,0.00,852.68,89.96,1.66,5.55,15.08
T070R22W5,2012-10-12,-0.95,-3.08,1.18,8.84,861.52,98.13,12.14,3.25,10.62
T070R22W5,2012-10-13,7.265,0.57,13.96,0.00,861.52,80.75,8.38,9.23,16.30
T070R22W5,2012-10-14,5.6,0.21,10.99,1.93,863.45,86.18,0.00,3.23,19.50
T070R22W5,2012-10-15,8.17,2.22,14.12,0.00,863.45,62.83,0.00,8.36,15.80
T070R22W5,2012-10-16,6.74,2.17,11.31,0.10,863.55,55.83,0.00,7.21,23.69
T070R22W5,2012-10-17,2.985,-2.38,8.35,0.00,863.55,49.70,0.00,8.61,26.79
T070R22W5,2012-10-18,3.65,-2.51,9.81,0.00,863.55,63.71,0.00,4.21,15.27
T070R22W5,2012-10-19,2.12,-0.81,5.05,8.74,872.29,93.03,0.00,1.85,13.73
T070R22W5,2012-10-20,-2.975,-5.48,-0.47,0.51,872.80,87.70,0.33,2.09,20.90
T070R22W5,2012-10-21,-5.51,-6.42,-4.60,0.20,873.00,82.83,0.32,2.92,19.05
T070R22W5,2012-10-22,-4.23,-6.09,-2.37,0.00,873.00,79.25,0.07,4.97,17.24
T070R22W5,2012-10-23,-4.275,-5.60,-2.95,1.02,874.02,95.22,1.20,1.68,9.48
T070R22W5,2012-10-24,-4.2,-5.77,-2.63,0.81,874.83,94.89,2.10,4.28,13.03
T070R22W5,2012-10-25,-5.4,-7.86,-2.94,0.10,874.93,90.04,2.14,3.96,7.70
T070R22W5,2012-10-26,-6.715,-9.10,-4.33,0.51,875.44,92.73,2.68,5.49,8.46
T070R22W5,2012-10-27,-6.25,-9.30,-3.20,0.51,875.95,88.77,3.22,3.06,12.11
T070R22W5,2012-10-28,-7.92,-11.28,-4.56,4.37,880.32,87.19,8.41,3.80,12.78
T070R22W5,2012-10-29,-11.965,-12.88,-11.05,5.69,886.01,90.03,15.19,3.54,11.09
T070R22W5,2012-10-30,-15.065,-20.26,-9.87,3.35,889.36,87.38,19.17,7.07,8.20
T070R22W5,2012-10-31,-14.47,-23.94,-5.00,0.20,889.56,85.98,19.38,3.51,14.21
T070R22W5,2012-11-01,-5.78,-7.00,-4.56,2.10,891.66,90.28,21.84,2.80,10.59
T070R22W5,2012-11-02,-3.575,-6.68,-0.47,0.00,891.66,90.45,21.78,3.63,8.42
T070R22W5,2012-11-03,-0.95,-3.54,1.64,0.00,891.66,90.70,21.71,3.55,19.82
T070R22W5,2012-11-04,-0.52,-5.08,4.04,3.60,895.26,97.43,25.97,2.78,20.64
T070R22W5,2012-11-05,4.26,1.00,7.52,0.00,895.26,56.48,25.90,6.11,28.79
T070R22W5,2012-11-06,-1.11,-3.97,1.75,0.00,895.26,71.29,25.84,3.86,11.27
T070R22W5,2012-11-07,-3.69,-7.33,-0.05,0.30,895.56,89.89,26.15,2.51,14.15
T070R22W5,2012-11-08,-9.16,-11.25,-7.07,0.30,895.86,91.09,26.47,3.08,12.02
T070R22W5,2012-11-09,-11.815,-14.45,-9.18,1.10,896.96,90.52,27.76,2.91,6.81
T070R22W5,2012-11-10,-14.92,-19.45,-10.39,0.40,897.36,84.16,28.22,5.85,14.67
T070R22W5,2012-11-11,-9.47,-15.13,-3.81,0.00,897.36,81.23,28.18,3.65,17.08
T070R22W5,2012-11-12,-5.405,-10.43,-0.38,0.00,897.36,89.13,28.15,2.84,12.85
T070R22W5,2012-11-13,-4.495,-7.87,-1.12,0.70,898.06,91.56,28.95,3.26,8.55
T070R22W5,2012-11-14,-2.56,-5.95,0.83,0.10,898.16,80.67,29.03,2.77,13.27
T070R22W5,2012-11-15,-1.01,-5.82,3.80,0.00,898.16,73.19,29.00,3.19,16.24
T070R22W5,2012-11-16,-1.22,-5.34,2.90,0.00,898.16,83.93,28.96,3.58,15.44
T070R22W5,2012-11-17,-7.875,-11.94,-3.81,0.10,898.26,92.08,29.06,1.98,11.81
T070R22W5,2012-11-18,-11.695,-15.54,-7.85,0.10,898.36,88.81,29.16,3.37,7.80
T070R22W5,2012-11-19,-15.75,-17.06,-14.44,4.40,902.76,88.58,34.43,1.96,11.63
T070R22W5,2012-11-20,-16.82,-18.38,-15.26,1.10,903.86,84.29,35.73,2.53,10.09
T070R22W5,2012-11-21,-17.76,-20.01,-15.51,2.20,906.06,86.34,38.36,2.26,9.12
T070R22W5,2012-11-22,-15.09,-19.99,-10.19,0.20,906.26,84.69,38.59,4.23,9.03
T070R22W5,2012-11-23,-10.41,-13.47,-7.35,0.90,907.16,87.56,39.66,1.85,14.13
T070R22W5,2012-11-24,-13.045,-15.75,-10.34,1.70,908.86,88.54,41.69,1.82,7.68
T070R22W5,2012-11-25,-12.0,-14.15,-9.85,1.70,910.56,87.57,43.71,1.88,6.10
T070R22W5,2012-11-26,-11.97,-13.08,-10.86,2.10,912.66,89.16,46.22,1.42,5.48
T070R22W5,2012-11-27,-11.405,-14.85,-7.96,0.10,912.76,90.36,46.33,3.76,11.66
T070R22W5,2012-11-28,-15.455,-17.15,-13.76,1.70,914.46,85.99,48.37,1.48,14.95
T070R22W5,2012-11-29,-14.77,-16.14,-13.40,6.10,920.56,85.96,55.68,1.80,10.81
T070R22W5,2012-11-30,-16.825,-19.38,-14.27,3.50,924.06,85.77,59.88,1.66,10.73
T070R22W5,2012-12-01,-17.54,-19.51,-15.57,2.31,926.37,86.22,62.64,1.50,10.54
T070R22W5,2012-12-02,-17.73,-19.71,-15.75,1.10,927.47,86.64,63.96,2.47,7.23
T070R22W5,2012-12-03,-17.44,-21.64,-13.24,0.70,928.17,87.31,64.80,1.90,4.77
T070R22W5,2012-12-04,-14.305,-18.48,-10.13,0.20,928.37,87.79,65.04,0.89,9.46
T070R22W5,2012-12-05,-17.83,-21.20,-14.46,1.50,929.87,85.44,66.84,1.17,8.66
T070R22W5,2012-12-06,-20.26,-24.24,-16.28,1.20,931.07,85.18,68.28,1.66,4.53
T070R22W5,2012-12-07,-18.115,-20.79,-15.44,0.00,931.07,86.60,68.28,2.17,8.05
T070R22W5,2012-12-08,-22.845,-26.84,-18.85,0.50,931.57,81.64,68.88,2.72,8.77
T070R22W5,2012-12-09,-13.68,-24.28,-3.08,0.00,931.57,85.62,68.87,1.25,19.72
T070R22W5,2012-12-10,-4.55,-8.69,-0.41,1.00,932.57,85.51,70.07,2.68,12.75
T070R22W5,2012-12-11,-9.59,-19.72,0.54,8.42,940.99,93.85,80.18,1.36,19.34
T070R22W5,2012-12-12,-20.175,-21.78,-18.57,2.01,943.00,83.56,82.59,2.88,13.24
T070R22W5,2012-12-13,-9.415,-19.62,0.79,0.00,943.00,86.81,82.59,2.04,23.44
T070R22W5,2012-12-14,-7.02,-13.30,-0.74,0.00,943.00,80.72,82.58,3.01,12.19
T070R22W5,2012-12-15,-11.98,-15.60,-8.36,0.00,943.00,81.65,82.58,2.14,22.92
T070R22W5,2012-12-16,-11.355,-14.58,-8.13,0.00,943.00,80.98,82.58,2.64,18.82
T070R22W5,2012-12-17,-16.03,-19.71,-12.35,2.91,945.91,87.03,86.07,1.39,13.67
T070R22W5,2012-12-18,-18.83,-21.47,-16.19,0.80,946.71,85.61,87.04,2.72,12.25
T070R22W5,2012-12-19,-17.755,-21.11,-14.40,0.00,946.71,83.72,87.03,3.01,14.33
T070R22W5,2012-12-20,-18.3,-21.27,-15.33,0.00,946.71,84.72,87.03,0.85,8.70
T070R22W5,2012-12-21,-26.62,-33.26,-19.98,2.41,949.12,78.82,89.92,3.18,15.51
T070R22W5,2012-12-22,-24.79,-30.59,-18.99,1.40,950.52,81.08,91.61,1.03,9.08
T070R22W5,2012-12-23,-18.98,-19.89,-18.07,1.00,951.52,84.47,92.81,1.42,12.69
T070R22W5,2012-12-24,-21.24,-25.31,-17.17,0.00,951.52,82.47,92.81,2.50,10.35
T070R22W5,2012-12-25,-24.54,-28.44,-20.64,0.00,951.52,80.07,92.81,2.72,7.66
T070R22W5,2012-12-26,-26.215,-30.86,-21.57,0.00,951.52,77.32,92.81,2.42,4.26
T070R22W5,2012-12-27,-28.1,-34.67,-21.53,0.00,951.52,75.12,92.81,2.82,10.51
T070R22W5,2012-12-28,-12.985,-23.19,-2.78,0.40,951.92,85.29,93.29,2.44,19.55
T070R22W5,2012-12-29,-5.875,-9.50,-2.25,0.70,952.62,90.19,94.13,1.37,13.58
T070R22W5,2012-12-30,-10.945,-15.28,-6.61,0.00,952.62,89.50,94.13,2.39,14.89
T070R22W5,2012-12-31,-6.74,-14.19,0.71,0.00,952.62,82.22,94.13,2.64,17.57
T070R22W5,2013-01-01,-4.53,-8.86,-0.20,0.00,952.62,70.65,94.12,3.21,19.95
T070R22W5,2013-01-02,-5.33,-10.30,-0.36,0.00,952.62,71.81,94.12,2.39,21.85
T070R22W5,2013-01-03,-2.545,-8.30,3.21,0.00,952.62,64.83,94.12,3.37,10.14
T070R22W5,2013-01-04,-7.43,-13.09,-1.77,0.00,952.62,87.34,94.11,2.65,11.81
T070R22W5,2013-01-05,-7.26,-10.46,-4.06,0.00,952.62,90.99,94.11,1.90,12.71
T070R22W5,2013-01-06,-4.08,-9.08,0.92,0.00,952.62,77.43,94.10,3.06,15.01
T070R22W5,2013-01-07,-7.355,-12.50,-2.21,1.40,954.02,86.84,95.78,2.56,18.64
T070R22W5,2013-01-08,-5.16,-9.77,-0.55,2.91,956.93,77.77,99.26,2.87,12.45
T070R22W5,2013-01-09,-10.415,-14.68,-6.15,0.10,957.03,85.13,99.38,2.08,16.70
T070R22W5,2013-01-10,-15.6,-19.64,-11.56,0.10,957.13,86.69,99.49,3.64,9.08
T070R22W5,2013-01-11,-17.775,-22.05,-13.50,0.00,957.13,84.93,99.49,2.79,13.85
T070R22W5,2013-01-12,-13.615,-17.39,-9.84,0.10,957.23,83.35,99.60,2.00,13.96
T070R22W5,2013-01-13,-12.37,-15.61,-9.13,0.20,957.43,88.55,99.83,2.02,7.17
T070R22W5,2013-01-14,-3.31,-11.44,4.82,1.60,959.03,82.00,101.74,1.55,20.01
T070R22W5,2013-01-15,6.26,4.71,7.81,0.00,959.03,48.78,101.72,1.54,35.98
T070R22W5,2013-01-16,0.545,-3.98,5.07,4.51,963.54,93.98,107.11,1.02,12.90
T070R22W5,2013-01-17,1.215,-3.58,6.01,8.32,971.86,83.81,117.07,0.86,20.17
T070R22W5,2013-01-18,-3.1,-11.70,5.50,1.10,972.96,76.40,118.37,1.28,21.80
T070R22W5,2013-01-19,-17.235,-23.74,-10.73,1.10,974.06,85.27,119.69,1.63,16.01
T070R22W5,2013-01-20,-20.895,-25.92,-15.87,0.20,974.26,79.76,119.92,2.56,6.48
T070R22W5,2013-01-21,-14.175,-16.54,-11.81,1.40,975.66,86.59,121.59,2.55,8.50
T070R22W5,2013-01-22,-14.82,-15.95,-13.69,0.50,976.16,84.92,122.18,1.77,9.76
T070R22W5,2013-01-23,-13.46,-16.79,-10.13,0.50,976.66,82.26,122.76,1.81,20.70
T070R22W5,2013-01-24,-10.83,-15.76,-5.90,1.30,977.96,89.31,124.30,4.51,15.22
T070R22W5,2013-01-25,-2.555,-7.77,2.66,0.20,978.16,78.46,124.51,5.04,15.72
T070R22W5,2013-01-26,-6.81,-10.27,-3.35,0.00,978.16,75.91,124.49,4.94,18.65
T070R22W5,2013-01-27,-7.64,-15.67,0.39,0.20,978.36,77.95,124.70,3.83,17.43
T070R22W5,2013-01-28,-22.435,-29.37,-15.50,1.90,980.26,78.35,126.97,3.29,18.43
T070R22W5,2013-01-29,-28.48,-33.20,-23.76,1.10,981.36,73.34,128.29,4.17,10.10
T070R22W5,2013-01-30,-22.95,-26.69,-19.21,1.60,982.96,78.11,130.20,2.08,7.88
T070R22W5,2013-01-31,-12.62,-20.52,-4.72,3.71,986.67,89.21,134.62,2.80,10.66
T070R22W5,2013-02-01,-2.545,-10.47,5.38,0.00,986.67,82.79,134.57,4.62,12.26
T070R22W5,2013-02-02,-0.925,-4.26,2.41,0.00,986.67,83.56,134.52,2.51,9.31
T070R22W5,2013-02-03,0.545,-4.47,5.56,0.00,986.67,76.49,134.47,5.04,12.29
T070R22W5,2013-02-04,-2.505,-7.74,2.73,0.00,986.67,66.89,134.41,3.25,18.36
T070R22W5,2013-02-05,-6.37,-11.00,-1.74,0.30,986.97,74.41,134.73,3.85,10.79
T070R22W5,2013-02-06,-6.935,-12.39,-1.48,0.50,987.47,88.71,135.28,4.76,8.61
T070R22W5,2013-02-07,-7.88,-12.21,-3.55,0.00,987.47,86.26,135.24,5.62,14.02
T070R22W5,2013-02-08,-1.755,-7.42,3.91,0.00,987.47,71.92,135.17,6.65,14.55
T070R22W5,2013-02-09,-1.485,-5.32,2.35,0.00,987.47,72.50,135.10,6.01,17.02
T070R22W5,2013-02-10,-2.25,-10.66,6.16,0.10,987.57,74.76,135.16,7.20,21.75
T070R22W5,2013-02-11,2.475,-0.30,5.25,0.00,987.57,59.38,135.07,5.18,19.77
T070R22W5,2013-02-12,1.47,-1.56,4.50,0.40,987.97,77.80,135.47,4.21,14.69
T070R22W5,2013-02-13,-3.985,-10.47,2.50,2.21,990.18,70.49,138.04,8.20,21.77
T070R22W5,2013-02-14,-6.185,-12.74,0.37,0.20,990.38,69.27,138.22,7.01,10.66
T070R22W5,2013-02-15,0.75,-6.02,7.52,0.00,990.38,68.95,138.12,5.66,23.69
T070R22W5,2013-02-16,1.695,-3.07,6.46,0.00,990.38,76.27,138.02,6.72,15.51
T070R22W5,2013-02-17,-5.975,-11.94,-0.01,0.20,990.58,87.43,138.19,6.51,13.93
T070R22W5,2013-02-18,-7.155,-12.27,-2.04,0.00,990.58,83.64,138.12,7.28,25.11
T070R22W5,2013-02-19,-5.465,-9.36,-1.57,0.30,990.88,87.34,138.39,6.55,10.57
T070R22W5,2013-02-20,-6.145,-11.64,-0.65,0.20,991.08,79.32,138.55,8.04,14.09
T070R22W5,2013-02-21,-1.465,-6.77,3.84,0.00,991.08,62.72,138.45,8.04,17.30
T070R22W5,2013-02-22,-3.78,-8.50,0.94,0.10,991.18,78.91,138.47,4.63,18.79
T070R22W5,2013-02-23,-4.82,-9.39,-0.25,0.80,991.98,83.72,139.34,7.20,13.21
T070R22W5,2013-02-24,-1.66,-8.67,5.35,0.00,991.98,71.99,139.22,8.26,16.90
T070R22W5,2013-02-25,-2.02,-5.49,1.45,0.00,991.98,71.71,139.11,5.51,8.44
T070R22W5,2013-02-26,-1.72,-6.18,2.74,0.00,991.98,73.91,138.99,9.62,9.82
T070R22W5,2013-02-27,-0.26,-6.03,5.51,0.00,991.98,74.88,138.86,8.79,12.68
T070R22W5,2013-02-28,1.17,-5.02,7.36,0.00,991.98,61.31,138.71,10.33,14.93
T070R22W5,2013-03-01,0.91,-2.71,4.53,0.00,991.98,62.66,138.57,6.77,17.09
T070R22W5,2013-03-02,-0.03,-4.31,4.25,0.00,991.98,66.23,138.43,7.28,7.58
T070R22W5,2013-03-03,-3.25,-5.81,-0.69,0.00,991.98,74.75,138.30,8.62,12.07
T070R22W5,2013-03-04,-3.585,-10.63,3.46,0.10,992.08,79.79,138.28,10.60,6.84
T070R22W5,2013-03-05,-6.035,-13.03,0.96,0.00,992.08,74.71,138.16,12.16,13.83
T070R22W5,2013-03-06,-10.94,-15.15,-6.73,0.00,992.08,84.84,138.07,12.49,15.77
T070R22W5,2013-03-07,-6.95,-13.74,-0.16,0.00,992.08,72.46,137.95,12.28,8.72
T070R22W5,2013-03-08,-5.16,-13.66,3.34,0.00,992.08,68.22,137.81,12.98,15.29
T070R22W5,2013-03-09,-2.575,-11.59,6.44,0.00,992.08,61.98,137.66,9.79,11.43
T070R22W5,2013-03-10,0.595,-2.51,3.70,0.00,992.08,50.48,137.48,10.85,28.82
T070R22W5,2013-03-11,-1.725,-6.41,2.96,0.00,992.08,60.69,137.31,12.47,17.73
T070R22W5,2013-03-12,-4.16,-11.62,3.30,0.00,992.08,76.80,137.15,11.23,16.68
T070R22W5,2013-03-13,-13.715,-17.47,-9.96,3.61,995.69,84.03,141.38,7.76,16.72
T070R22W5,2013-03-14,-15.465,-18.06,-12.87,3.31,999.00,83.62,145.26,8.73,14.31
T070R22W5,2013-03-15,-14.76,-16.75,-12.77,8.12,1007.12,80.81,154.90,10.83,9.91
T070R22W5,2013-03-16,-11.605,-16.61,-6.60,2.61,1009.73,81.79,157.91,10.50,12.25
T070R22W5,2013-03-17,-14.765,-21.27,-8.26,0.30,1010.03,74.07,158.17,14.90,6.54
T070R22W5,2013-03-18,-11.99,-17.94,-6.04,0.60,1010.63,73.25,158.77,15.69,7.89
T070R22W5,2013-03-19,-6.83,-16.82,3.16,0.00,1010.63,68.29,158.61,14.16,15.20
T070R22W5,2013-03-20,-3.375,-8.83,2.08,0.00,1010.63,69.31,158.42,10.43,17.47
T070R22W5,2013-03-21,-9.535,-15.08,-3.99,1.50,1012.13,79.88,160.08,10.77,15.58
T070R22W5,2013-03-22,-12.645,-20.89,-4.40,0.20,1012.33,65.61,160.20,16.74,11.05
T070R22W5,2013-03-23,-10.035,-21.95,1.88,0.00,1012.33,60.25,160.05,17.04,12.55
T070R22W5,2013-03-24,-5.835,-14.65,2.98,0.00,1012.33,52.57,159.87,16.89,14.63
T070R22W5,2013-03-25,-2.56,-12.16,7.04,0.00,1012.33,52.42,159.65,17.23,13.07
T070R22W5,2013-03-26,1.78,-7.20,10.76,0.00,1012.33,58.91,159.40,15.23,16.30
T070R22W5,2013-03-27,2.1,-4.11,8.31,0.00,1012.33,63.22,159.13,17.67,10.28
T070R22W5,2013-03-28,0.955,-7.34,9.25,0.00,1012.33,65.12,158.87,15.98,12.44
T070R22W5,2013-03-29,1.8,-5.41,9.01,0.00,1012.33,59.47,158.60,17.03,9.08
T070R22W5,2013-03-30,1.78,-6.60,10.16,0.00,1012.33,57.03,158.32,13.76,6.85
T070R22W5,2013-03-31,3.84,-1.08,8.76,0.00,1012.33,57.99,158.02,17.73,8.84
T070R22W5,2013-04-01,1.145,-6.28,8.57,0.00,1012.33,62.13,157.74,17.99,16.41
T070R22W5,2013-04-02,4.87,-1.08,10.82,0.00,1012.33,63.21,157.42,14.91,22.74
T070R22W5,2013-04-03,-2.325,-6.99,2.34,0.00,1012.33,63.46,155.62,18.34,10.14
T070R22W5,2013-04-04,-1.725,-10.09,6.64,0.00,1012.33,71.04,146.72,13.16,16.62
T070R22W5,2013-04-05,-12.045,-14.52,-9.57,4.97,1017.30,82.47,152.51,13.47,16.88
T070R22W5,2013-04-06,-6.64,-10.88,-2.40,0.41,1017.71,81.09,152.79,14.03,13.56
T070R22W5,2013-04-07,-3.54,-6.93,-0.15,1.86,1019.57,77.65,154.77,15.41,12.75
T070R22W5,2013-04-08,-5.49,-12.71,1.73,0.00,1019.57,51.48,154.54,21.50,16.26
T070R22W5,2013-04-09,-2.12,-9.92,5.68,0.00,1019.57,58.03,154.15,17.34,27.57
T070R22W5,2013-04-10,4.3,0.15,8.45,0.00,1019.57,66.14,141.76,12.64,16.30
T070R22W5,2013-04-11,0.95,-2.20,4.10,0.00,1019.57,58.22,135.66,18.82,21.33
T070R22W5,2013-04-12,-1.275,-6.95,4.40,0.00,1019.57,65.14,129.23,13.65,19.72
T070R22W5,2013-04-13,0.415,-1.97,2.80,1.45,1021.02,81.90,128.58,12.00,19.51
T070R22W5,2013-04-14,0.145,-2.66,2.95,0.00,1021.02,79.03,124.10,14.65,12.31
T070R22W5,2013-04-15,-0.065,-3.98,3.85,0.10,1021.12,72.04,118.24,17.79,13.54
T070R22W5,2013-04-16,3.045,-4.11,10.20,0.00,1021.12,56.35,102.47,21.74,5.78
T070R22W5,2013-04-17,1.585,-4.92,8.09,0.00,1021.12,67.66,89.55,17.38,13.75
T070R22W5,2013-04-18,2.41,-0.09,4.91,0.00,1021.12,80.61,81.34,16.88,13.24
T070R22W5,2013-04-19,4.115,-0.31,8.54,7.14,1028.26,85.29,60.26,10.84,15.60
T070R22W5,2013-04-20,-2.97,-6.06,0.12,0.83,1029.09,85.08,60.94,14.73,23.91
T070R22W5,2013-04-21,-3.34,-8.71,2.03,0.10,1029.19,62.76,60.76,23.42,8.83
T070R22W5,2013-04-22,0.7,-5.91,7.31,0.00,1029.19,51.03,48.77,21.97,16.14
T070R22W5,2013-04-23,1.965,-3.29,7.22,0.00,1029.19,50.85,36.50,20.95,16.64
T070R22W5,2013-04-24,3.6,-2.15,9.35,0.00,1029.19,62.60,20.80,13.35,15.19
T070R22W5,2013-04-25,8.02,2.80,13.24,0.00,1029.19,56.03,0.00,16.22,21.51
T070R22W5,2013-04-26,11.16,6.66,15.66,0.00,1029.19,48.18,0.00,14.66,25.21
T070R22W5,2013-04-27,6.445,-0.10,12.99,2.59,1031.78,62.42,0.00,16.46,24.31
T070R22W5,2013-04-28,3.14,-2.99,9.27,0.10,1031.88,60.32,0.00,13.81,9.35
T070R22W5,2013-04-29,-1.395,-7.37,4.58,0.21,1032.09,74.89,0.00,17.27,22.93
T070R22W5,2013-04-30,-3.765,-9.18,1.65,0.00,1032.09,64.92,0.00,21.30,11.23
T070R22W5,2013-05-01,3.78,-3.88,11.44,0.00,1032.09,44.73,0.00,21.31,17.71
T070R22W5,2013-05-02,10.655,5.42,15.89,0.00,1032.09,43.61,0.00,19.17,24.81
T070R22W5,2013-05-03,10.845,4.46,17.23,0.00,1032.09,47.98,0.00,20.92,15.00
T070R22W5,2013-05-04,12.655,2.71,22.60,0.00,1032.09,47.62,0.00,23.01,16.88
T070R22W5,2013-05-05,17.81,8.31,27.31,0.00,1032.09,30.19,0.00,26.39,16.28
T070R22W5,2013-05-06,17.31,5.52,29.10,0.00,1032.09,32.68,0.00,25.50,20.99
T070R22W5,2013-05-07,7.595,-0.78,15.97,0.00,1032.09,56.50,0.00,25.78,14.35
T070R22W5,2013-05-08,12.735,4.01,21.46,0.00,1032.09,37.69,0.00,24.98,12.99
T070R22W5,2013-05-09,11.55,2.44,20.66,0.00,1032.09,43.25,0.00,25.34,15.94
T070R22W5,2013-05-10,9.795,2.89,16.70,0.00,1032.09,42.19,0.00,24.90,13.78
T070R22W5,2013-05-11,16.155,6.57,25.74,0.00,1032.09,35.43,0.00,22.62,12.46
T070R22W5,2013-05-12,17.945,11.13,24.76,0.00,1032.09,42.31,0.00,19.89,24.63
T070R22W5,2013-05-13,13.565,7.73,19.40,0.00,1032.09,39.20,0.00,24.27,22.81
T070R22W5,2013-05-14,11.715,4.54,18.89,0.00,1032.09,38.54,0.00,27.09,22.99
T070R22W5,2013-05-15,10.9,4.92,16.88,0.00,1032.09,46.42,0.00,18.12,16.03
T070R22W5,2013-05-16,11.745,3.84,19.65,0.00,1032.09,45.96,0.00,27.27,13.74
T070R22W5,2013-05-17,13.65,5.37,21.93,0.00,1032.09,41.39,0.00,26.44,11.00
T070R22W5,2013-05-18,15.2,6.73,23.67,0.00,1032.09,50.51,0.00,25.47,14.12
T070R22W5,2013-05-19,12.16,5.11,19.21,0.10,1032.19,48.97,0.00,27.15,16.97
T070R22W5,2013-05-20,10.43,1.41,19.45,0.49,1032.68,40.26,0.00,22.91,11.77
T070R22W5,2013-05-21,14.45,5.62,23.28,5.54,1038.22,61.80,0.00,18.01,21.55
T070R22W5,2013-05-22,13.23,3.38,23.08,0.10,1038.32,55.40,0.00,24.78,20.22
T070R22W5,2013-05-23,16.22,9.40,23.04,0.00,1038.32,41.51,0.00,23.34,25.36
T070R22W5,2013-05-24,13.2,7.87,18.53,0.00,1038.32,69.08,0.00,10.42,15.28
T070R22W5,2013-05-25,10.475,6.48,14.47,5.74,1044.06,83.49,0.00,12.86,9.53
T070R22W5,2013-05-26,9.315,5.41,13.22,10.98,1055.04,89.60,0.00,9.88,7.59
T070R22W5,2013-05-27,11.185,2.71,19.66,7.02,1062.06,75.96,0.00,21.47,12.25
T070R22W5,2013-05-28,12.555,5.23,19.88,1.29,1063.35,78.53,0.00,19.33,9.82
T070R22W5,2013-05-29,12.075,6.32,17.83,0.20,1063.55,80.84,0.00,17.16,7.78
T070R22W5,2013-05-30,14.675,9.59,19.76,7.62,1071.17,82.36,0.00,18.15,8.52
T070R22W5,2013-05-31,12.475,8.71,16.24,7.62,1078.79,84.92,0.00,14.75,9.05
T070R22W5,2013-06-01,13.76,8.48,19.04,5.43,1084.22,73.79,0.00,22.12,10.48
T070R22W5,2013-06-02,13.115,8.59,17.64,0.60,1084.82,74.89,0.00,13.70,10.03
